########## Scenario Component Metadata ##########
#Scenario component type: Market Share
#Type: HDV-EV (light)
#Subset: trn_freight_road : Light truck : BEV : million ton-km : Trn-Onroad;trn_freight_road : Light truck : FCEV : million ton-km : Trn-Onroad;
#Superset: trn_freight_road : Light truck : BEV : million ton-km : Trn-Onroad;trn_freight_road : Light truck : FCEV : million ton-km : Trn-Onroad;trn_freight_road : Light truck : Hybrid Liquids : million ton-km : Trn-Onroad;trn_freight_road : Light truck : Liquids : million ton-km : Trn-Onroad;trn_freight_road : Light truck : NG : million ton-km : Trn-Onroad;
#Applied to: New Purchases
#Treatment: Each Selected Region
#Constraint: Lower
#Policy name: HDV-EV-light_New_Reg_Ea
#Market name: HDV-EV-light_New_Reg_Ea_Mkt
#Regions: AK,AL,AR,AZ,CA,CO,CT,DC,DE,FL,GA,HI,IA,ID,IL,IN,KS,KY,LA,MA,MD,ME,MI,MN,MO,MS,MT,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VA,VT,WA,WI,WV,WY,USA
#Table data:2025 , 0.167
#Table data:2030 , 0.333
#Table data:2035 , 0.500
#Table data:2040 , 0.667
#Table data:2045 , 0.833
#################################################
INPUT_TABLE
Variable ID
GLIMPSEPFStdActivate

region,policy,market,type,year,constrained
NM,trn_freight_road,Light truck,Hybrid Liquids,2035,NM_HDV-EV-light_New_Reg_Ea-2035,2035,500.0,1e-3
NM,trn_freight_road,Light truck,Liquids,2035,NM_HDV-EV-light_New_Reg_Ea-2035,2035,500.0,1e-3
NM,trn_freight_road,Light truck,NG,2035,NM_HDV-EV-light_New_Reg_Ea-2035,2035,500.0,1e-3
NM,trn_freight_road,Light truck,BEV,2040,NM_HDV-EV-light_New_Reg_Ea-2040,2040,667.0,1e-3
NM,trn_freight_road,Light truck,FCEV,2040,NM_HDV-EV-light_New_Reg_Ea-2040,2040,667.0,1e-3
NM,trn_freight_road,Light truck,Hybrid Liquids,2040,NM_HDV-EV-light_New_Reg_Ea-2040,2040,667.0,1e-3
NM,trn_freight_road,Light truck,Liquids,2040,NM_HDV-EV-light_New_Reg_Ea-2040,2040,667.0,1e-3
NM,trn_freight_road,Light truck,NG,2040,NM_HDV-EV-light_New_Reg_Ea-2040,2040,667.0,1e-3
NM,trn_freight_road,Light truck,BEV,2045,NM_HDV-EV-light_New_Reg_Ea-2045,2045,833.0,1e-3
NM,trn_freight_road,Light truck,FCEV,2045,NM_HDV-EV-light_New_Reg_Ea-2045,2045,833.0,1e-3
NM,trn_freight_road,Light truck,Hybrid Liquids,2045,NM_HDV-EV-light_New_Reg_Ea-2045,2045,833.0,1e-3
NM,trn_freight_road,Light truck,Liquids,2045,NM_HDV-EV-light_New_Reg_Ea-2045,2045,833.0,1e-3
NM,trn_freight_road,Light truck,NG,2045,NM_HDV-EV-light_New_Reg_Ea-2045,2045,833.0,1e-3
NV,trn_freight_road,Light truck,BEV,2025,NV_HDV-EV-light_New_Reg_Ea-2025,2025,167.0,1e-3
NV,trn_freight_road,Light truck,FCEV,2025,NV_HDV-EV-light_New_Reg_Ea-2025,2025,167.0,1e-3
NV,trn_freight_road,Light truck,Hybrid Liquids,2025,NV_HDV-EV-light_New_Reg_Ea-2025,2025,167.0,1e-3
NV,trn_freight_road,Light truck,Liquids,2025,NV_HDV-EV-light_New_Reg_Ea-2025,2025,167.0,1e-3
NV,trn_freight_road,Light truck,NG,2025,NV_HDV-EV-light_New_Reg_Ea-2025,2025,167.0,1e-3
NV,trn_freight_road,Light truck,BEV,2030,NV_HDV-EV-light_New_Reg_Ea-2030,2030,333.0,1e-3
NV,trn_freight_road,Light truck,FCEV,2030,NV_HDV-EV-light_New_Reg_Ea-2030,2030,333.0,1e-3
NV,trn_freight_road,Light truck,Hybrid Liquids,2030,NV_HDV-EV-light_New_Reg_Ea-2030,2030,333.0,1e-3
NV,trn_freight_road,Light truck,Liquids,2030,NV_HDV-EV-light_New_Reg_Ea-2030,2030,333.0,1e-3
NV,trn_freight_road,Light truck,NG,2030,NV_HDV-EV-light_New_Reg_Ea-2030,2030,333.0,1e-3
NV,trn_freight_road,Light truck,BEV,2035,NV_HDV-EV-light_New_Reg_Ea-2035,2035,500.0,1e-3
NV,trn_freight_road,Light truck,FCEV,2035,NV_HDV-EV-light_New_Reg_Ea-2035,2035,500.0,1e-3
NV,trn_freight_road,Light truck,Hybrid Liquids,2035,NV_HDV-EV-light_New_Reg_Ea-2035,2035,500.0,1e-3
NV,trn_freight_road,Light truck,Liquids,2035,NV_HDV-EV-light_New_Reg_Ea-2035,2035,500.0,1e-3
NV,trn_freight_road,Light truck,NG,2035,NV_HDV-EV-light_New_Reg_Ea-2035,2035,500.0,1e-3
NV,trn_freight_road,Light truck,BEV,2040,NV_HDV-EV-light_New_Reg_Ea-2040,2040,667.0,1e-3
NV,trn_freight_road,Light truck,FCEV,2040,NV_HDV-EV-light_New_Reg_Ea-2040,2040,667.0,1e-3
NV,trn_freight_road,Light truck,Hybrid Liquids,2040,NV_HDV-EV-light_New_Reg_Ea-2040,2040,667.0,1e-3
NV,trn_freight_road,Light truck,Liquids,2040,NV_HDV-EV-light_New_Reg_Ea-2040,2040,667.0,1e-3
NV,trn_freight_road,Light truck,NG,2040,NV_HDV-EV-light_New_Reg_Ea-2040,2040,667.0,1e-3
NV,trn_freight_road,Light truck,BEV,2045,NV_HDV-EV-light_New_Reg_Ea-2045,2045,833.0,1e-3
NV,trn_freight_road,Light truck,FCEV,2045,NV_HDV-EV-light_New_Reg_Ea-2045,2045,833.0,1e-3
NV,trn_freight_road,Light truck,Hybrid Liquids,2045,NV_HDV-EV-light_New_Reg_Ea-2045,2045,833.0,1e-3
NV,trn_freight_road,Light truck,Liquids,2045,NV_HDV-EV-light_New_Reg_Ea-2045,2045,833.0,1e-3
NV,trn_freight_road,Light truck,NG,2045,NV_HDV-EV-light_New_Reg_Ea-2045,2045,833.0,1e-3
NY,trn_freight_road,Light truck,BEV,2025,NY_HDV-EV-light_New_Reg_Ea-2025,2025,167.0,1e-3
NY,trn_freight_road,Light truck,FCEV,2025,NY_HDV-EV-light_New_Reg_Ea-2025,2025,167.0,1e-3
NY,trn_freight_road,Light truck,Hybrid Liquids,2025,NY_HDV-EV-light_New_Reg_Ea-2025,2025,167.0,1e-3
NY,trn_freight_road,Light truck,Liquids,2025,NY_HDV-EV-light_New_Reg_Ea-2025,2025,167.0,1e-3
NY,trn_freight_road,Light truck,NG,2025,NY_HDV-EV-light_New_Reg_Ea-2025,2025,167.0,1e-3
NY,trn_freight_road,Light truck,BEV,2030,NY_HDV-EV-light_New_Reg_Ea-2030,2030,333.0,1e-3
NY,trn_freight_road,Light truck,FCEV,2030,NY_HDV-EV-light_New_Reg_Ea-2030,2030,333.0,1e-3
NY,trn_freight_road,Light truck,Hybrid Liquids,2030,NY_HDV-EV-light_New_Reg_Ea-2030,2030,333.0,1e-3
NY,trn_freight_road,Light truck,Liquids,2030,NY_HDV-EV-light_New_Reg_Ea-2030,2030,333.0,1e-3
NY,trn_freight_road,Light truck,NG,2030,NY_HDV-EV-light_New_Reg_Ea-2030,2030,333.0,1e-3
NY,trn_freight_road,Light truck,BEV,2035,NY_HDV-EV-light_New_Reg_Ea-2035,2035,500.0,1e-3
NY,trn_freight_road,Light truck,FCEV,2035,NY_HDV-EV-light_New_Reg_Ea-2035,2035,500.0,1e-3
NY,trn_freight_road,Light truck,Hybrid Liquids,2035,NY_HDV-EV-light_New_Reg_Ea-2035,2035,500.0,1e-3
NY,trn_freight_road,Light truck,Liquids,2035,NY_HDV-EV-light_New_Reg_Ea-2035,2035,500.0,1e-3
NY,trn_freight_road,Light truck,NG,2035,NY_HDV-EV-light_New_Reg_Ea-2035,2035,500.0,1e-3
NY,trn_freight_road,Light truck,BEV,2040,NY_HDV-EV-light_New_Reg_Ea-2040,2040,667.0,1e-3
NY,trn_freight_road,Light truck,FCEV,2040,NY_HDV-EV-light_New_Reg_Ea-2040,2040,667.0,1e-3
NY,trn_freight_road,Light truck,Hybrid Liquids,2040,NY_HDV-EV-light_New_Reg_Ea-2040,2040,667.0,1e-3
NY,trn_freight_road,Light truck,Liquids,2040,NY_HDV-EV-light_New_Reg_Ea-2040,2040,667.0,1e-3
NY,trn_freight_road,Light truck,NG,2040,NY_HDV-EV-light_New_Reg_Ea-2040,2040,667.0,1e-3
NY,trn_freight_road,Light truck,BEV,2045,NY_HDV-EV-light_New_Reg_Ea-2045,2045,833.0,1e-3
NY,trn_freight_road,Light truck,FCEV,2045,NY_HDV-EV-light_New_Reg_Ea-2045,2045,833.0,1e-3
NY,trn_freight_road,Light truck,Hybrid Liquids,2045,NY_HDV-EV-light_New_Reg_Ea-2045,2045,833.0,1e-3
NY,trn_freight_road,Light truck,Liquids,2045,NY_HDV-EV-light_New_Reg_Ea-2045,2045,833.0,1e-3
NY,trn_freight_road,Light truck,NG,2045,NY_HDV-EV-light_New_Reg_Ea-2045,2045,833.0,1e-3
OH,trn_freight_road,Light truck,BEV,2025,OH_HDV-EV-light_New_Reg_Ea-2025,2025,167.0,1e-3
OH,trn_freight_road,Light truck,FCEV,2025,OH_HDV-EV-light_New_Reg_Ea-2025,2025,167.0,1e-3
OH,trn_freight_road,Light truck,Hybrid Liquids,2025,OH_HDV-EV-light_New_Reg_Ea-2025,2025,167.0,1e-3
OH,trn_freight_road,Light truck,Liquids,2025,OH_HDV-EV-light_New_Reg_Ea-2025,2025,167.0,1e-3
OH,trn_freight_road,Light truck,NG,2025,OH_HDV-EV-light_New_Reg_Ea-2025,2025,167.0,1e-3
OH,trn_freight_road,Light truck,BEV,2030,OH_HDV-EV-light_New_Reg_Ea-2030,2030,333.0,1e-3
OH,trn_freight_road,Light truck,FCEV,2030,OH_HDV-EV-light_New_Reg_Ea-2030,2030,333.0,1e-3
OH,trn_freight_road,Light truck,Hybrid Liquids,2030,OH_HDV-EV-light_New_Reg_Ea-2030,2030,333.0,1e-3
OH,trn_freight_road,Light truck,Liquids,2030,OH_HDV-EV-light_New_Reg_Ea-2030,2030,333.0,1e-3
OH,trn_freight_road,Light truck,NG,2030,OH_HDV-EV-light_New_Reg_Ea-2030,2030,333.0,1e-3
OH,trn_freight_road,Light truck,BEV,2035,OH_HDV-EV-light_New_Reg_Ea-2035,2035,500.0,1e-3
OH,trn_freight_road,Light truck,FCEV,2035,OH_HDV-EV-light_New_Reg_Ea-2035,2035,500.0,1e-3
OH,trn_freight_road,Light truck,Hybrid Liquids,2035,OH_HDV-EV-light_New_Reg_Ea-2035,2035,500.0,1e-3
OH,trn_freight_road,Light truck,Liquids,2035,OH_HDV-EV-light_New_Reg_Ea-2035,2035,500.0,1e-3
OH,trn_freight_road,Light truck,NG,2035,OH_HDV-EV-light_New_Reg_Ea-2035,2035,500.0,1e-3
OH,trn_freight_road,Light truck,BEV,2040,OH_HDV-EV-light_New_Reg_Ea-2040,2040,667.0,1e-3
OH,trn_freight_road,Light truck,FCEV,2040,OH_HDV-EV-light_New_Reg_Ea-2040,2040,667.0,1e-3
OH,trn_freight_road,Light truck,Hybrid Liquids,2040,OH_HDV-EV-light_New_Reg_Ea-2040,2040,667.0,1e-3
OH,trn_freight_road,Light truck,Liquids,2040,OH_HDV-EV-light_New_Reg_Ea-2040,2040,667.0,1e-3
OH,trn_freight_road,Light truck,NG,2040,OH_HDV-EV-light_New_Reg_Ea-2040,2040,667.0,1e-3
OH,trn_freight_road,Light truck,BEV,2045,OH_HDV-EV-light_New_Reg_Ea-2045,2045,833.0,1e-3
OH,trn_freight_road,Light truck,FCEV,2045,OH_HDV-EV-light_New_Reg_Ea-2045,2045,833.0,1e-3
OH,trn_freight_road,Light truck,Hybrid Liquids,2045,OH_HDV-EV-light_New_Reg_Ea-2045,2045,833.0,1e-3
OH,trn_freight_road,Light truck,Liquids,2045,OH_HDV-EV-light_New_Reg_Ea-2045,2045,833.0,1e-3
OH,trn_freight_road,Light truck,NG,2045,OH_HDV-EV-light_New_Reg_Ea-2045,2045,833.0,1e-3
OK,trn_freight_road,Light truck,BEV,2025,OK_HDV-EV-light_New_Reg_Ea-2025,2025,167.0,1e-3
OK,trn_freight_road,Light truck,FCEV,2025,OK_HDV-EV-light_New_Reg_Ea-2025,2025,167.0,1e-3
OK,trn_freight_road,Light truck,Hybrid Liquids,2025,OK_HDV-EV-light_New_Reg_Ea-2025,2025,167.0,1e-3
OK,trn_freight_road,Light truck,Liquids,2025,OK_HDV-EV-light_New_Reg_Ea-2025,2025,167.0,1e-3
OK,trn_freight_road,Light truck,NG,2025,OK_HDV-EV-light_New_Reg_Ea-2025,2025,167.0,1e-3
OK,trn_freight_road,Light truck,BEV,2030,OK_HDV-EV-light_New_Reg_Ea-2030,2030,333.0,1e-3
OK,trn_freight_road,Light truck,FCEV,2030,OK_HDV-EV-light_New_Reg_Ea-2030,2030,333.0,1e-3
OK,trn_freight_road,Light truck,Hybrid Liquids,2030,OK_HDV-EV-light_New_Reg_Ea-2030,2030,333.0,1e-3
OK,trn_freight_road,Light truck,Liquids,2030,OK_HDV-EV-light_New_Reg_Ea-2030,2030,333.0,1e-3
OK,trn_freight_road,Light truck,NG,2030,OK_HDV-EV-light_New_Reg_Ea-2030,2030,333.0,1e-3
OK,trn_freight_road,Light truck,BEV,2035,OK_HDV-EV-light_New_Reg_Ea-2035,2035,500.0,1e-3
OK,trn_freight_road,Light truck,FCEV,2035,OK_HDV-EV-light_New_Reg_Ea-2035,2035,500.0,1e-3
OK,trn_freight_road,Light truck,Hybrid Liquids,2035,OK_HDV-EV-light_New_Reg_Ea-2035,2035,500.0,1e-3
OK,trn_freight_road,Light truck,Liquids,2035,OK_HDV-EV-light_New_Reg_Ea-2035,2035,500.0,1e-3
OK,trn_freight_road,Light truck,NG,2035,OK_HDV-EV-light_New_Reg_Ea-2035,2035,500.0,1e-3
OK,trn_freight_road,Light truck,BEV,2040,OK_HDV-EV-light_New_Reg_Ea-2040,2040,667.0,1e-3
OK,trn_freight_road,Light truck,FCEV,2040,OK_HDV-EV-light_New_Reg_Ea-2040,2040,667.0,1e-3
OK,trn_freight_road,Light truck,Hybrid Liquids,2040,OK_HDV-EV-light_New_Reg_Ea-2040,2040,667.0,1e-3
OK,trn_freight_road,Light truck,Liquids,2040,OK_HDV-EV-light_New_Reg_Ea-2040,2040,667.0,1e-3
OK,trn_freight_road,Light truck,NG,2040,OK_HDV-EV-light_New_Reg_Ea-2040,2040,667.0,1e-3
OK,trn_freight_road,Light truck,BEV,2045,OK_HDV-EV-light_New_Reg_Ea-2045,2045,833.0,1e-3
OK,trn_freight_road,Light truck,FCEV,2045,OK_HDV-EV-light_New_Reg_Ea-2045,2045,833.0,1e-3
OK,trn_freight_road,Light truck,Hybrid Liquids,2045,OK_HDV-EV-light_New_Reg_Ea-2045,2045,833.0,1e-3
OK,trn_freight_road,Light truck,Liquids,2045,OK_HDV-EV-light_New_Reg_Ea-2045,2045,833.0,1e-3
OK,trn_freight_road,Light truck,NG,2045,OK_HDV-EV-light_New_Reg_Ea-2045,2045,833.0,1e-3
OR,trn_freight_road,Light truck,BEV,2025,OR_HDV-EV-light_New_Reg_Ea-2025,2025,167.0,1e-3
OR,trn_freight_road,Light truck,FCEV,2025,OR_HDV-EV-light_New_Reg_Ea-2025,2025,167.0,1e-3
OR,trn_freight_road,Light truck,Hybrid Liquids,2025,OR_HDV-EV-light_New_Reg_Ea-2025,2025,167.0,1e-3
OR,trn_freight_road,Light truck,Liquids,2025,OR_HDV-EV-light_New_Reg_Ea-2025,2025,167.0,1e-3
OR,trn_freight_road,Light truck,NG,2025,OR_HDV-EV-light_New_Reg_Ea-2025,2025,167.0,1e-3
OR,trn_freight_road,Light truck,BEV,2030,OR_HDV-EV-light_New_Reg_Ea-2030,2030,333.0,1e-3
OR,trn_freight_road,Light truck,FCEV,2030,OR_HDV-EV-light_New_Reg_Ea-2030,2030,333.0,1e-3
OR,trn_freight_road,Light truck,Hybrid Liquids,2030,OR_HDV-EV-light_New_Reg_Ea-2030,2030,333.0,1e-3
OR,trn_freight_road,Light truck,Liquids,2030,OR_HDV-EV-light_New_Reg_Ea-2030,2030,333.0,1e-3
OR,trn_freight_road,Light truck,NG,2030,OR_HDV-EV-light_New_Reg_Ea-2030,2030,333.0,1e-3
OR,trn_freight_road,Light truck,BEV,2035,OR_HDV-EV-light_New_Reg_Ea-2035,2035,500.0,1e-3
OR,trn_freight_road,Light truck,FCEV,2035,OR_HDV-EV-light_New_Reg_Ea-2035,2035,500.0,1e-3
OR,trn_freight_road,Light truck,Hybrid Liquids,2035,OR_HDV-EV-light_New_Reg_Ea-2035,2035,500.0,1e-3
OR,trn_freight_road,Light truck,Liquids,2035,OR_HDV-EV-light_New_Reg_Ea-2035,2035,500.0,1e-3
OR,trn_freight_road,Light truck,NG,2035,OR_HDV-EV-light_New_Reg_Ea-2035,2035,500.0,1e-3
OR,trn_freight_road,Light truck,BEV,2040,OR_HDV-EV-light_New_Reg_Ea-2040,2040,667.0,1e-3
OR,trn_freight_road,Light truck,FCEV,2040,OR_HDV-EV-light_New_Reg_Ea-2040,2040,667.0,1e-3
OR,trn_freight_road,Light truck,Hybrid Liquids,2040,OR_HDV-EV-light_New_Reg_Ea-2040,2040,667.0,1e-3
OR,trn_freight_road,Light truck,Liquids,2040,OR_HDV-EV-light_New_Reg_Ea-2040,2040,667.0,1e-3
OR,trn_freight_road,Light truck,NG,2040,OR_HDV-EV-light_New_Reg_Ea-2040,2040,667.0,1e-3
OR,trn_freight_road,Light truck,BEV,2045,OR_HDV-EV-light_New_Reg_Ea-2045,2045,833.0,1e-3
OR,trn_freight_road,Light truck,FCEV,2045,OR_HDV-EV-light_New_Reg_Ea-2045,2045,833.0,1e-3
OR,trn_freight_road,Light truck,Hybrid Liquids,2045,OR_HDV-EV-light_New_Reg_Ea-2045,2045,833.0,1e-3
OR,trn_freight_road,Light truck,Liquids,2045,OR_HDV-EV-light_New_Reg_Ea-2045,2045,833.0,1e-3
OR,trn_freight_road,Light truck,NG,2045,OR_HDV-EV-light_New_Reg_Ea-2045,2045,833.0,1e-3
PA,trn_freight_road,Light truck,BEV,2025,PA_HDV-EV-light_New_Reg_Ea-2025,2025,167.0,1e-3
PA,trn_freight_road,Light truck,FCEV,2025,PA_HDV-EV-light_New_Reg_Ea-2025,2025,167.0,1e-3
PA,trn_freight_road,Light truck,Hybrid Liquids,2025,PA_HDV-EV-light_New_Reg_Ea-2025,2025,167.0,1e-3
PA,trn_freight_road,Light truck,Liquids,2025,PA_HDV-EV-light_New_Reg_Ea-2025,2025,167.0,1e-3
PA,trn_freight_road,Light truck,NG,2025,PA_HDV-EV-light_New_Reg_Ea-2025,2025,167.0,1e-3
PA,trn_freight_road,Light truck,BEV,2030,PA_HDV-EV-light_New_Reg_Ea-2030,2030,333.0,1e-3
PA,trn_freight_road,Light truck,FCEV,2030,PA_HDV-EV-light_New_Reg_Ea-2030,2030,333.0,1e-3
PA,trn_freight_road,Light truck,Hybrid Liquids,2030,PA_HDV-EV-light_New_Reg_Ea-2030,2030,333.0,1e-3
PA,trn_freight_road,Light truck,Liquids,2030,PA_HDV-EV-light_New_Reg_Ea-2030,2030,333.0,1e-3
PA,trn_freight_road,Light truck,NG,2030,PA_HDV-EV-light_New_Reg_Ea-2030,2030,333.0,1e-3
PA,trn_freight_road,Light truck,BEV,2035,PA_HDV-EV-light_New_Reg_Ea-2035,2035,500.0,1e-3
PA,trn_freight_road,Light truck,FCEV,2035,PA_HDV-EV-light_New_Reg_Ea-2035,2035,500.0,1e-3
PA,trn_freight_road,Light truck,Hybrid Liquids,2035,PA_HDV-EV-light_New_Reg_Ea-2035,2035,500.0,1e-3
PA,trn_freight_road,Light truck,Liquids,2035,PA_HDV-EV-light_New_Reg_Ea-2035,2035,500.0,1e-3
PA,trn_freight_road,Light truck,NG,2035,PA_HDV-EV-light_New_Reg_Ea-2035,2035,500.0,1e-3
PA,trn_freight_road,Light truck,BEV,2040,PA_HDV-EV-light_New_Reg_Ea-2040,2040,667.0,1e-3
PA,trn_freight_road,Light truck,FCEV,2040,PA_HDV-EV-light_New_Reg_Ea-2040,2040,667.0,1e-3
PA,trn_freight_road,Light truck,Hybrid Liquids,2040,PA_HDV-EV-light_New_Reg_Ea-2040,2040,667.0,1e-3
PA,trn_freight_road,Light truck,Liquids,2040,PA_HDV-EV-light_New_Reg_Ea-2040,2040,667.0,1e-3
PA,trn_freight_road,Light truck,NG,2040,PA_HDV-EV-light_New_Reg_Ea-2040,2040,667.0,1e-3
PA,trn_freight_road,Light truck,BEV,2045,PA_HDV-EV-light_New_Reg_Ea-2045,2045,833.0,1e-3
PA,trn_freight_road,Light truck,FCEV,2045,PA_HDV-EV-light_New_Reg_Ea-2045,2045,833.0,1e-3
PA,trn_freight_road,Light truck,Hybrid Liquids,2045,PA_HDV-EV-light_New_Reg_Ea-2045,2045,833.0,1e-3
PA,trn_freight_road,Light truck,Liquids,2045,PA_HDV-EV-light_New_Reg_Ea-2045,2045,833.0,1e-3
PA,trn_freight_road,Light truck,NG,2045,PA_HDV-EV-light_New_Reg_Ea-2045,2045,833.0,1e-3
RI,trn_freight_road,Light truck,BEV,2025,RI_HDV-EV-light_New_Reg_Ea-2025,2025,167.0,1e-3
RI,trn_freight_road,Light truck,FCEV,2025,RI_HDV-EV-light_New_Reg_Ea-2025,2025,167.0,1e-3
RI,trn_freight_road,Light truck,Hybrid Liquids,2025,RI_HDV-EV-light_New_Reg_Ea-2025,2025,167.0,1e-3
RI,trn_freight_road,Light truck,Liquids,2025,RI_HDV-EV-light_New_Reg_Ea-2025,2025,167.0,1e-3
RI,trn_freight_road,Light truck,NG,2025,RI_HDV-EV-light_New_Reg_Ea-2025,2025,167.0,1e-3
RI,trn_freight_road,Light truck,BEV,2030,RI_HDV-EV-light_New_Reg_Ea-2030,2030,333.0,1e-3
RI,trn_freight_road,Light truck,FCEV,2030,RI_HDV-EV-light_New_Reg_Ea-2030,2030,333.0,1e-3
RI,trn_freight_road,Light truck,Hybrid Liquids,2030,RI_HDV-EV-light_New_Reg_Ea-2030,2030,333.0,1e-3
RI,trn_freight_road,Light truck,Liquids,2030,RI_HDV-EV-light_New_Reg_Ea-2030,2030,333.0,1e-3
RI,trn_freight_road,Light truck,NG,2030,RI_HDV-EV-light_New_Reg_Ea-2030,2030,333.0,1e-3
RI,trn_freight_road,Light truck,BEV,2035,RI_HDV-EV-light_New_Reg_Ea-2035,2035,500.0,1e-3
RI,trn_freight_road,Light truck,FCEV,2035,RI_HDV-EV-light_New_Reg_Ea-2035,2035,500.0,1e-3
RI,trn_freight_road,Light truck,Hybrid Liquids,2035,RI_HDV-EV-light_New_Reg_Ea-2035,2035,500.0,1e-3
RI,trn_freight_road,Light truck,Liquids,2035,RI_HDV-EV-light_New_Reg_Ea-2035,2035,500.0,1e-3
RI,trn_freight_road,Light truck,NG,2035,RI_HDV-EV-light_New_Reg_Ea-2035,2035,500.0,1e-3
RI,trn_freight_road,Light truck,BEV,2040,RI_HDV-EV-light_New_Reg_Ea-2040,2040,667.0,1e-3
RI,trn_freight_road,Light truck,FCEV,2040,RI_HDV-EV-light_New_Reg_Ea-2040,2040,667.0,1e-3
RI,trn_freight_road,Light truck,Hybrid Liquids,2040,RI_HDV-EV-light_New_Reg_Ea-2040,2040,667.0,1e-3
RI,trn_freight_road,Light truck,Liquids,2040,RI_HDV-EV-light_New_Reg_Ea-2040,2040,667.0,1e-3
RI,trn_freight_road,Light truck,NG,2040,RI_HDV-EV-light_New_Reg_Ea-2040,2040,667.0,1e-3
RI,trn_freight_road,Light truck,BEV,2045,RI_HDV-EV-light_New_Reg_Ea-2045,2045,833.0,1e-3
RI,trn_freight_road,Light truck,FCEV,2045,RI_HDV-EV-light_New_Reg_Ea-2045,2045,833.0,1e-3
RI,trn_freight_road,Light truck,Hybrid Liquids,2045,RI_HDV-EV-light_New_Reg_Ea-2045,2045,833.0,1e-3
RI,trn_freight_road,Light truck,Liquids,2045,RI_HDV-EV-light_New_Reg_Ea-2045,2045,833.0,1e-3
RI,trn_freight_road,Light truck,NG,2045,RI_HDV-EV-light_New_Reg_Ea-2045,2045,833.0,1e-3
SC,trn_freight_road,Light truck,BEV,2025,SC_HDV-EV-light_New_Reg_Ea-2025,2025,167.0,1e-3
SC,trn_freight_road,Light truck,FCEV,2025,SC_HDV-EV-light_New_Reg_Ea-2025,2025,167.0,1e-3
SC,trn_freight_road,Light truck,Hybrid Liquids,2025,SC_HDV-EV-light_New_Reg_Ea-2025,2025,167.0,1e-3
SC,trn_freight_road,Light truck,Liquids,2025,SC_HDV-EV-light_New_Reg_Ea-2025,2025,167.0,1e-3
SC,trn_freight_road,Light truck,NG,2025,SC_HDV-EV-light_New_Reg_Ea-2025,2025,167.0,1e-3
SC,trn_freight_road,Light truck,BEV,2030,SC_HDV-EV-light_New_Reg_Ea-2030,2030,333.0,1e-3
SC,trn_freight_road,Light truck,FCEV,2030,SC_HDV-EV-light_New_Reg_Ea-2030,2030,333.0,1e-3
SC,trn_freight_road,Light truck,Hybrid Liquids,2030,SC_HDV-EV-light_New_Reg_Ea-2030,2030,333.0,1e-3
SC,trn_freight_road,Light truck,Liquids,2030,SC_HDV-EV-light_New_Reg_Ea-2030,2030,333.0,1e-3
SC,trn_freight_road,Light truck,NG,2030,SC_HDV-EV-light_New_Reg_Ea-2030,2030,333.0,1e-3
SC,trn_freight_road,Light truck,BEV,2035,SC_HDV-EV-light_New_Reg_Ea-2035,2035,500.0,1e-3
SC,trn_freight_road,Light truck,FCEV,2035,SC_HDV-EV-light_New_Reg_Ea-2035,2035,500.0,1e-3
SC,trn_freight_road,Light truck,Hybrid Liquids,2035,SC_HDV-EV-light_New_Reg_Ea-2035,2035,500.0,1e-3
SC,trn_freight_road,Light truck,Liquids,2035,SC_HDV-EV-light_New_Reg_Ea-2035,2035,500.0,1e-3
SC,trn_freight_road,Light truck,NG,2035,SC_HDV-EV-light_New_Reg_Ea-2035,2035,500.0,1e-3
SC,trn_freight_road,Light truck,BEV,2040,SC_HDV-EV-light_New_Reg_Ea-2040,2040,667.0,1e-3
SC,trn_freight_road,Light truck,FCEV,2040,SC_HDV-EV-light_New_Reg_Ea-2040,2040,667.0,1e-3
SC,trn_freight_road,Light truck,Hybrid Liquids,2040,SC_HDV-EV-light_New_Reg_Ea-2040,2040,667.0,1e-3
SC,trn_freight_road,Light truck,Liquids,2040,SC_HDV-EV-light_New_Reg_Ea-2040,2040,667.0,1e-3
SC,trn_freight_road,Light truck,NG,2040,SC_HDV-EV-light_New_Reg_Ea-2040,2040,667.0,1e-3
SC,trn_freight_road,Light truck,BEV,2045,SC_HDV-EV-light_New_Reg_Ea-2045,2045,833.0,1e-3
SC,trn_freight_road,Light truck,FCEV,2045,SC_HDV-EV-light_New_Reg_Ea-2045,2045,833.0,1e-3
SC,trn_freight_road,Light truck,Hybrid Liquids,2045,SC_HDV-EV-light_New_Reg_Ea-2045,2045,833.0,1e-3
SC,trn_freight_road,Light truck,Liquids,2045,SC_HDV-EV-light_New_Reg_Ea-2045,2045,833.0,1e-3
SC,trn_freight_road,Light truck,NG,2045,SC_HDV-EV-light_New_Reg_Ea-2045,2045,833.0,1e-3
SD,trn_freight_road,Light truck,BEV,2025,SD_HDV-EV-light_New_Reg_Ea-2025,2025,167.0,1e-3
SD,trn_freight_road,Light truck,FCEV,2025,SD_HDV-EV-light_New_Reg_Ea-2025,2025,167.0,1e-3
SD,trn_freight_road,Light truck,Hybrid Liquids,2025,SD_HDV-EV-light_New_Reg_Ea-2025,2025,167.0,1e-3
SD,trn_freight_road,Light truck,Liquids,2025,SD_HDV-EV-light_New_Reg_Ea-2025,2025,167.0,1e-3
